question_id,question
latvsldq000784,Hồ sơ sức khỏe người lao động cần có những thông tin gì?
latvsldq000785,Nội dung quy định về việc báo cáo tình hình quản lý sức khỏe người lao động được nêu cụ thể như thế nào?
latvsldq000786,Một chiếc máy hàn được sử dụng đúng cách theo hướng dẫn nhưng vẫn có nguy cơ gây bỏng cho người sử dụng. Vậy nó có được coi là máy móc có yêu cầu nghiêm ngặt về an toàn không?
latvsldq000787,Khi doanh nghiệp sử dụng các chất có yêu cầu nghiêm ngặt về an toàn thì cần tuân thủ những quy định nào?
latvsldq000788,"Công ty X sử dụng một loại hóa chất tẩy rửa công nghiệp mạnh. Mặc dù đã trang bị găng tay và khẩu trang, một số công nhân vẫn bị dị ứng da. Công ty có vi phạm gì không?"
latvsldq000789,"Thế nào là 'máy, thiết bị có yêu cầu nghiêm ngặt về an toàn'?"
latvsldq000790,Luật quy định như thế nào về hậu quả tiềm ẩn của việc sử dụng các chất có yêu cầu nghiêm ngặt về an toàn?
latvsldq000791,"Doanh nghiệp tôi tự ý thay đổi quy trình vận hành máy móc thuộc danh mục nguy hiểm, có được không?"
latvsldq000792,Làm sao để biết máy móc của công ty tôi có thuộc danh mục phải quản lý đặc biệt về an toàn không?
latvsldq000793,"Công ty X sử dụng một loại hóa chất mới chưa có trong danh mục nguy hiểm, nhưng gây dị ứng cho công nhân. Công ty có trách nhiệm gì không?"
latvsldq000794,"Thế nào là 'máy, thiết bị có yêu cầu nghiêm ngặt về an toàn, vệ sinh lao động'?"
latvsldq000795,"Cơ quan nào có thẩm quyền ban hành danh mục máy móc, thiết bị nguy hiểm?"
latvsldq000796,Một xưởng sản xuất nhỏ sửa chữa lại mái tôn có cần lập phương án an toàn vệ sinh lao động không?
latvsldq000797,Khi xây dựng một nhà máy mới có sử dụng nhiều máy móc nguy hiểm thì cần chuẩn bị những gì liên quan đến an toàn lao động để xin giấy phép?
latvsldq000798,Ông A xây dựng một xưởng sản xuất hóa chất mà không có phương án đảm bảo an toàn vệ sinh lao động. Điều này có vi phạm quy định không?
latvsldq000799,"Thế nào là 'máy, thiết bị, vật tư, chất có yêu cầu nghiêm ngặt về an toàn, vệ sinh lao động'?"
latvsldq000800,Điều luật nào quy định về việc phải có phương án an toàn vệ sinh lao động khi xây dựng công trình liên quan đến máy móc nguy hiểm?
latvsldq000801,"Khi tôi chỉ sửa chữa nhỏ một xưởng sản xuất có sử dụng hóa chất, có cần lập phương án bảo đảm an toàn, vệ sinh lao động không?"
latvsldq000802,Tôi cần chuẩn bị những gì để lập phương án bảo đảm an toàn khi xây dựng mới một nhà máy sản xuất phân bón?
latvsldq000803,"Một công ty xây dựng nhà máy sản xuất gas đã bỏ qua việc lập phương án an toàn lao động, dẫn đến sự cố rò rỉ khí gas trong quá trình thi công. Công ty này sẽ bị xử lý như thế nào?"
latvsldq000804,"Thế nào là 'máy, thiết bị có yêu cầu nghiêm ngặt về an toàn, vệ sinh lao động'?"
latvsldq000805,"Luật quy định những nội dung chủ yếu nào cần có trong phương án bảo đảm an toàn, vệ sinh lao động khi xây dựng công trình?"
latvsldq000806,Công ty tôi đang xây thêm một kho chứa hóa chất. Vậy có cần lập phương án an toàn vệ sinh lao động không?
latvsldq000807,Tôi muốn biết một phương án đảm bảo an toàn khi xây dựng mới nhà máy sản xuất gas cần những gì?
latvsldq000808,"Ông A, chủ một xưởng cơ khí, tiến hành cơi nới nhà xưởng để lắp thêm máy dập kim loại. Ông A không lập phương án an toàn. Điều này có vi phạm không?"
latvsldq000809,"Thế nào là 'máy, thiết bị có yêu cầu nghiêm ngặt về an toàn, vệ sinh lao động'?"
latvsldq000810,"Điều 29 Luật An toàn, vệ sinh lao động quy định những nội dung chủ yếu nào cần có trong phương án bảo đảm an toàn, vệ sinh lao động?"
latvsldq000811,Một xưởng sản xuất nhỏ sửa chữa lại nhà xưởng thì có cần lập phương án an toàn lao động theo luật này không?
latvsldq000812,Tôi cần làm gì để lập một phương án đảm bảo an toàn lao động theo đúng quy định?
latvsldq000813,"Công ty X xây dựng thêm một khu vực chứa hóa chất mới nhưng không hề có phương án an toàn lao động. Nếu xảy ra sự cố, ai sẽ chịu trách nhiệm?"
latvsldq000814,Thế nào là 'yếu tố nguy hiểm' trong phương án an toàn lao động?
latvsldq000815,"Điều luật nào quy định cụ thể về nội dung chính của phương án đảm bảo an toàn, vệ sinh lao động?"
latvsldq000816,"Khi tôi cải tạo lại xưởng sản xuất có sử dụng máy móc nguy hiểm, tôi có cần lập phương án an toàn lao động không?"
latvsldq000817,Tôi cần làm gì để lập một phương án an toàn lao động đúng quy định khi xây dựng nhà máy mới?
latvsldq000818,"Công ty X xây dựng thêm một dây chuyền sản xuất mới sử dụng robot công nghiệp nhưng không có phương án đảm bảo an toàn. Nếu xảy ra tai nạn, ai chịu trách nhiệm?"
latvsldq000819,Thế nào là 'yếu tố nguy hiểm' trong ngữ cảnh của luật này?
latvsldq000820,"Luật quy định những nội dung chủ yếu nào cần có trong phương án đảm bảo an toàn, vệ sinh lao động?"
latvsldq000821,"Công ty tôi mới mua một máy nâng hàng đã qua sử dụng, không rõ nguồn gốc. Chúng tôi có được phép sử dụng máy này không?"
latvsldq000822,Tôi cần làm gì để đảm bảo máy móc trong công ty đáp ứng yêu cầu về an toàn theo luật?
latvsldq000823,"Anh A vận hành một chiếc máy nén khí đã hết hạn kiểm định. Khi bị thanh tra, anh A nói rằng 'máy vẫn chạy tốt, không cần kiểm định'. Anh A có vi phạm không?"
latvsldq000824,"Thế nào là 'máy, thiết bị có yêu cầu nghiêm ngặt về an toàn, vệ sinh lao động'?"
latvsldq000825,Điều luật nào quy định về việc máy móc phải được kiểm định?
latvsldq000826,Nếu công ty tôi có một cái máy hàn cũ không dùng nữa và muốn bán phế liệu thì có cần phải báo cáo với cơ quan nào không?
latvsldq000827,Công ty tôi mới mua một chiếc máy nén khí công nghiệp. Vậy thủ tục khai báo với cơ quan nhà nước được thực hiện như thế nào?
latvsldq000828,Ông A là chủ một xưởng cơ khí. Ông A mua một máy cắt kim loại đã qua sử dụng nhưng không khai báo với cơ quan chức năng. Thanh tra phát hiện ra sự việc này. Ông A sẽ bị xử lý như thế nào?
latvsldq000829,"Thế nào là 'máy, thiết bị có yêu cầu nghiêm ngặt về an toàn, vệ sinh lao động'?"
latvsldq000830,Điều luật nào quy định về nghĩa vụ khai báo khi đưa máy móc nguy hiểm vào sử dụng?
latvsldq000831,Nếu công ty tôi chỉ kiểm tra máy móc khi có sự cố xảy ra thì có vi phạm quy định không?
latvsldq000832,Công ty cần thực hiện những bước gì để quản lý máy móc nguy hiểm theo đúng quy định?
latvsldq000833,"Anh A là quản lý xưởng, không lập hồ sơ bảo trì máy ép mặc dù đã được nhắc nhở. Nếu có tai nạn xảy ra do máy móc này, anh A có phải chịu trách nhiệm?"
latvsldq000834,"Thế nào là 'máy, thiết bị có yêu cầu nghiêm ngặt về an toàn, vệ sinh lao động'?"
latvsldq000835,Điều luật nào quy định về việc phải lưu giữ hồ sơ kỹ thuật an toàn cho máy móc nguy hiểm?
latvsldq000836,Nếu công ty tôi sử dụng một loại hóa chất mới chưa từng được kiểm định thì có được phép sử dụng ngay không?
latvsldq000837,Doanh nghiệp cần làm gì để đảm bảo an toàn khi sử dụng hóa chất độc hại?
latvsldq000838,"Anh A làm việc tại xưởng in, thường xuyên tiếp xúc với mực in chứa dung môi độc hại nhưng không được trang bị khẩu trang chống độc. Anh A có quyền gì?"
latvsldq000839,"Chất có yêu cầu nghiêm ngặt về an toàn, vệ sinh lao động là gì?"
latvsldq000840,"Luật nào quy định về việc sử dụng chất có yêu cầu nghiêm ngặt về an toàn, vệ sinh lao động?"
latvsldq000841,"Tôi mua một cái máy trộn bê tông đã qua sử dụng, trước khi dùng thì có cần phải đem đi kiểm tra an toàn không?"
latvsldq000842,"Tôi là chủ một xưởng sản xuất, tôi cần làm gì để đảm bảo máy móc của mình được kiểm định đúng quy định?"
latvsldq000843,"Anh A là quản đốc, biết thiết bị nâng hàng đã quá hạn kiểm định nhưng vẫn cho công nhân sử dụng để kịp tiến độ. Nếu xảy ra sự cố thì ai chịu trách nhiệm?"
latvsldq000844,"Thế nào là 'máy, thiết bị có yêu cầu nghiêm ngặt về an toàn lao động'?"
latvsldq000845,Luật quy định như thế nào về thời điểm kiểm định máy móc nguy hiểm?
latvsldq000846,Nếu công ty tôi tự kiểm định máy móc nguy hiểm thì có được không?
latvsldq000847,Tôi muốn biết quy trình kiểm định máy móc nguy hiểm diễn ra như thế nào?
latvsldq000848,"Công ty X sử dụng nồi hơi đã quá hạn kiểm định 6 tháng. Nếu xảy ra sự cố, công ty X phải chịu trách nhiệm gì?"
latvsldq000849,"Thế nào là 'máy, thiết bị, vật tư có yêu cầu nghiêm ngặt về an toàn lao động'?"
latvsldq000850,Luật quy định như thế nào về việc đảm bảo tính minh bạch trong kiểm định?
latvsldq000851,Nếu công ty tôi sử dụng một loại máy móc thuộc danh mục yêu cầu nghiêm ngặt về an toàn nhưng chưa được kiểm định thì có được phép hoạt động không?
latvsldq000852,Tôi muốn tìm hiểu về quy trình để một tổ chức được cấp phép hoạt động kiểm định an toàn lao động thì cần đáp ứng những yêu cầu gì?
latvsldq000853,"Anh A là kỹ sư cơ khí, có kinh nghiệm 10 năm nhưng không có chứng chỉ kiểm định viên. Anh A có được phép tự kiểm định các máy móc trong công ty mình không?"
latvsldq000854,"Thế nào là 'máy, thiết bị, vật tư có yêu cầu nghiêm ngặt về an toàn lao động'?"
latvsldq000855,"Văn bản nào quy định chi tiết về trình tự, thủ tục cấp Giấy chứng nhận đủ điều kiện hoạt động của tổ chức kiểm định?"
latvsldq000856,Một công ty tư nhân có được phép thực hiện kiểm định an toàn cho các thiết bị nâng hạ tại công trường xây dựng không?
latvsldq000857,"Để trở thành một tổ chức kiểm định kỹ thuật an toàn lao động, tôi cần đáp ứng những điều kiện gì?"
latvsldq000858,"Một đơn vị sự nghiệp công lập chuyên kiểm định nồi hơi, bình chịu áp lực bị phát hiện cấp sai giấy chứng nhận, gây hậu quả nghiêm trọng. Đơn vị này có bị xử lý không?"
latvsldq000859,Thế nào là 'kiểm định kỹ thuật an toàn lao động'?
