question_id,question
lbhxhq000993,"Anh A tham gia BHXH, vợ sinh đôi nhưng bị tai nạn giao thông và hôn mê sâu. Anh A xin nghỉ để chăm sóc con nhưng bị từ chối vì 'chỉ áp dụng khi mẹ mất'. Việc từ chối này đúng hay sai?"
lbhxhq000994,Thế nào là 'rủi ro sau khi sinh' khiến người cha được hưởng chế độ thai sản?
lbhxhq000995,Luật quy định cụ thể về thời gian tối đa người cha được nghỉ thai sản trong trường hợp mẹ mất hoặc không đủ sức khỏe là bao lâu?
lbhxhq000996,Nếu thời gian tôi nghỉ thai sản trùng với dịp Tết Nguyên Đán thì tôi có được tính cả những ngày nghỉ Tết đó vào thời gian hưởng chế độ thai sản không?
lbhxhq000997,"Thời gian nghỉ thai sản của tôi bao gồm cả ngày lễ 30/4 và 1/5, vậy những ngày này có được tính vào thời gian hưởng chế độ không và cách tính như thế nào?"
lbhxhq000998,"Chị A sinh con và được nghỉ thai sản 6 tháng. Trong thời gian này có 9 ngày nghỉ lễ. Cơ quan bảo hiểm xã hội chỉ thanh toán chế độ cho chị A số ngày làm việc thực tế, không tính 9 ngày nghỉ lễ. Như vậy có đúng luật không?"
lbhxhq000999,Thế nào là 'thời gian hưởng chế độ khi sinh con' theo luật?
lbhxhq001000,"Luật Bảo hiểm xã hội quy định như thế nào về việc tính ngày nghỉ lễ, Tết vào thời gian hưởng chế độ thai sản?"
lbhxhq001001,Chị A mang thai hộ và bị sẩy thai. Chị có được hưởng chế độ thai sản không?
lbhxhq001002,Lao động nữ mang thai hộ được hưởng những quyền lợi gì liên quan đến chế độ thai sản?
lbhxhq001003,"Cô C mang thai hộ và sinh con. Sau 30 ngày, cô C đã giao đứa trẻ cho người mẹ nhờ mang thai hộ. Hỏi cô C có còn được hưởng chế độ thai sản nữa không?"
lbhxhq001004,Thế nào là 'chế độ thai sản' trong trường hợp lao động nữ mang thai hộ?
lbhxhq001005,Thời gian tối thiểu người mang thai hộ được hưởng chế độ thai sản sau sinh là bao lâu?
lbhxhq001006,"Nếu tôi nhờ người mang thai hộ và nhận con khi con 3 tháng tuổi, tôi có được hưởng chế độ thai sản đến khi con 6 tháng tuổi không?"
lbhxhq001007,Tôi cần chuẩn bị những giấy tờ gì để được hưởng chế độ thai sản khi nhờ mang thai hộ?
lbhxhq001008,"Chị A là người mẹ nhờ mang thai hộ. Sau khi nhận con được 2 tháng, chị A bị mất việc. Chị A có còn được hưởng chế độ thai sản không?"
lbhxhq001009,Thế nào là 'thời điểm nhận con' trong trường hợp mang thai hộ?
lbhxhq001010,Luật quy định cụ thể về thời gian hưởng chế độ thai sản của người mẹ nhờ mang thai hộ như thế nào?
lbhxhq001011,Nếu tôi là người mang thai hộ thì tôi có được hưởng chế độ thai sản không?
lbhxhq001012,Tôi muốn biết cụ thể về các bước để làm thủ tục hưởng chế độ thai sản nếu tôi là người mang thai hộ?
lbhxhq001013,"Bà A nhờ chị B mang thai hộ. Chị B là công nhân và có tham gia BHXH. Sau khi sinh, công ty từ chối chi trả chế độ thai sản cho chị B vì cho rằng chị không phải là mẹ ruột của đứa bé. Công ty làm vậy có đúng không?"
lbhxhq001014,Vậy 'người mẹ nhờ mang thai hộ' được hiểu như thế nào?
lbhxhq001015,Luật quy định về vấn đề này ở đâu?
lbhxhq001016,"Nếu tôi nhận nuôi một bé 4 tháng tuổi, tôi có được nghỉ việc để chăm sóc bé và hưởng chế độ thai sản không?"
lbhxhq001017,"Nếu cả vợ chồng tôi đều đóng bảo hiểm xã hội và đủ điều kiện hưởng chế độ thai sản, khi nhận con nuôi dưới 6 tháng thì ai sẽ được nghỉ?"
lbhxhq001018,"Anh A và vợ cùng tham gia BHXH. Sau khi nhận nuôi con 3 tháng tuổi, vợ anh A muốn nghỉ thai sản nhưng công ty không đồng ý vì cho rằng chỉ có người mẹ sinh con mới được nghỉ. Quyết định của công ty có đúng không?"
lbhxhq001019,Thế nào là 'nhận nuôi con nuôi dưới 06 tháng tuổi' trong luật này?
lbhxhq001020,Luật quy định thời gian nghỉ thai sản tối đa là bao lâu khi nhận nuôi con nuôi dưới 6 tháng tuổi?
lbhxhq001021,"Nếu tôi tự ý đặt vòng tránh thai tại phòng khám tư nhân không có giấy phép, tôi có được hưởng chế độ thai sản không?"
lbhxhq001022,Tôi cần làm gì để được hưởng chế độ thai sản khi đi đặt vòng tránh thai?
lbhxhq001023,"Chị A là công nhân may, sau khi đặt vòng tránh thai được bác sĩ cho nghỉ 5 ngày. Công ty chỉ cho chị nghỉ 3 ngày và yêu cầu đi làm vì 'công việc đang gấp'. Công ty làm vậy có đúng luật không?"
lbhxhq001024,"Thế nào là 'cơ sở khám bệnh, chữa bệnh có thẩm quyền' trong trường hợp hưởng chế độ thai sản khi đặt vòng tránh thai?"
lbhxhq001025,Luật quy định cụ thể bao nhiêu ngày nghỉ tối đa cho người lao động nữ khi đặt vòng tránh thai?
lbhxhq001026,"Tôi là nam giới tham gia bảo hiểm xã hội bắt buộc, nếu tôi triệt sản thì có được nghỉ hưởng chế độ thai sản không?"
lbhxhq001027,Tôi cần những giấy tờ gì để được hưởng chế độ thai sản khi triệt sản?
lbhxhq001028,Chị A triệt sản tại bệnh viện tư nhân có giấy phép. Công ty từ chối chi trả chế độ thai sản với lý do bệnh viện này không thuộc danh sách được bảo hiểm xã hội chấp nhận. Điều này có đúng không?
lbhxhq001029,Thế nào là 'biện pháp triệt sản' để được hưởng chế độ thai sản?
lbhxhq001030,Thời gian nghỉ tối đa để hưởng chế độ thai sản khi triệt sản là bao lâu theo luật?
lbhxhq001031,"Nếu tôi làm phẫu thuật triệt sản vào ngày mùng 1 Tết, tôi có được tính ngày đó vào thời gian hưởng chế độ thai sản không?"
lbhxhq001032,Thời gian nghỉ để thực hiện các biện pháp tránh thai được tính như thế nào trong chế độ thai sản?
lbhxhq001033,Anh B thực hiện biện pháp triệt sản vào thứ 6 và được nghỉ 15 ngày theo chế độ. Công ty trừ 4 ngày phép năm của anh vì cho rằng 4 ngày cuối tuần không tính vào chế độ thai sản. Việc này đúng hay sai?
lbhxhq001034,Chế độ thai sản khi thực hiện biện pháp tránh thai bao gồm những quyền lợi gì?
lbhxhq001035,"Luật Bảo hiểm xã hội quy định về việc tính ngày nghỉ lễ, Tết vào thời gian hưởng chế độ thai sản như thế nào?"
lbhxhq001036,Nếu tôi sinh đôi thì có được nhận gấp đôi tiền trợ cấp một lần không?
lbhxhq001037,"Để nhận trợ cấp một lần khi sinh con, tôi cần làm những thủ tục gì?"
lbhxhq001038,"Anh A nhận nuôi một bé 5 tháng tuổi. Anh có được hưởng trợ cấp một lần không, và nếu có thì mức hưởng như thế nào?"
lbhxhq001039,Mức 'lương cơ sở' dùng để tính trợ cấp này được hiểu như thế nào?
lbhxhq001040,Điều luật nào quy định về mức trợ cấp cụ thể khi sinh con?
lbhxhq001041,Nếu cả bố và mẹ đều có bảo hiểm xã hội thì bố có được nhận khoản trợ cấp này không?
lbhxhq001042,Tôi cần làm gì để nhận được khoản trợ cấp một lần khi sinh con nếu chỉ mình tôi có bảo hiểm?
lbhxhq001043,Anh A có vợ không tham gia BHXH. Anh A có BHXH và có con sinh đôi. Anh A được nhận trợ cấp bao nhiêu?
lbhxhq001044,Thế nào là 'mức lương cơ sở' được dùng để tính trợ cấp?
lbhxhq001045,Luật Bảo hiểm xã hội quy định cụ thể mức trợ cấp một lần khi sinh con trong trường hợp chỉ có cha tham gia bảo hiểm xã hội như thế nào?
lbhxhq001046,Nếu tôi mới đóng bảo hiểm xã hội được 3 tháng thì có được hưởng 100% lương như người đóng đủ 6 tháng khi nghỉ thai sản không?
lbhxhq001047,Làm sao để biết chính xác mức hưởng thai sản hàng tháng của tôi là bao nhiêu?
lbhxhq001048,"Chị A nghỉ thai sản sau khi đóng BHXH được 8 tháng. Trong 6 tháng gần nhất, lương đóng BHXH của chị là: 5tr, 6tr, 7tr, 8tr, 9tr, 10tr. Mức hưởng thai sản hàng tháng của chị A là bao nhiêu, nếu không tính các khoản trợ cấp khác?"
lbhxhq001049,Thế nào là 'mức bình quân tiền lương tháng đóng bảo hiểm xã hội'?
lbhxhq001050,Luật quy định cụ thể như thế nào về cách tính mức hưởng chế độ thai sản nếu người lao động đóng BHXH chưa đủ 6 tháng?
lbhxhq001051,Nếu tôi làm việc theo ca và có ngày nghỉ xen kẽ trong thời gian hưởng chế độ thai sản thì cách tính trợ cấp có khác không?
lbhxhq001052,Tôi muốn biết cách tính trợ cấp thai sản một ngày trong trường hợp nào thì áp dụng công thức chia cho 24?
lbhxhq001053,Anh A đang đóng BHXH có vợ sinh con. Anh xin nghỉ 5 ngày để chăm vợ. BHXH trả trợ cấp cho anh theo cách tính lương tháng chia cho số ngày công thực tế của tháng đó. Như vậy có đúng không?
lbhxhq001054,Thế nào là 'mức hưởng chế độ thai sản theo tháng' trong công thức tính trợ cấp một ngày?
lbhxhq001055,Điều luật nào quy định cụ thể về cách tính mức hưởng chế độ thai sản một ngày?
lbhxhq001056,Nếu tôi sinh con đôi thì mức hưởng trợ cấp thai sản có khác gì so với sinh một con không?
lbhxhq001057,"Nếu thời gian nghỉ thai sản của tôi không tròn tháng, cách tính trợ cấp được thực hiện như thế nào?"
lbhxhq001058,"Chị A sinh con và được nghỉ thai sản 6 tháng. Sau khi hết thời gian nghỉ, chị nhận thấy số tiền trợ cấp ít hơn so với dự tính. Chị nên làm gì?"
lbhxhq001059,Thế nào là 'mức trợ cấp tháng' được dùng để tính chế độ thai sản?
lbhxhq001060,Cơ sở pháp lý nào quy định về việc tính mức hưởng một ngày trong chế độ thai sản?
lbhxhq001061,"Nếu tôi nghỉ thai sản 15 ngày trong tháng, tôi có phải đóng bảo hiểm xã hội cho tháng đó không?"
lbhxhq001062,Tôi nghỉ thai sản thì thời gian này được tính vào thời gian đóng bảo hiểm xã hội như thế nào?
lbhxhq001063,"Công ty X không đóng BHXH cho chị Y trong tháng chị Y nghỉ thai sản 20 ngày, nhưng cũng không tính thời gian này vào thời gian đóng BHXH của chị. Hành động này có đúng luật không?"
lbhxhq001064,Thế nào là 'thời gian đóng bảo hiểm xã hội' trong trường hợp nghỉ thai sản?
lbhxhq001065,Điều luật nào quy định về việc người lao động không phải đóng BHXH khi nghỉ thai sản?
lbhxhq001066,Luật có trực tiếp quy định cụ thể số tiền tôi được nhận khi nghỉ thai sản không?
lbhxhq001067,"Để biết chính xác mình được hưởng bao nhiêu tiền thai sản, tôi cần tìm hiểu thông tin ở đâu?"
lbhxhq001068,"Chị A thắc mắc tại sao mức hưởng thai sản của chị lại khác với đồng nghiệp, dù cả hai đều làm việc trong cùng công ty. Hỏi chị A nên tìm hiểu thông tin ở đâu để biết mình được hưởng đúng chế độ?"
lbhxhq001069,Thế nào là 'mức hưởng chế độ thai sản'?
lbhxhq001070,Luật Bảo hiểm xã hội giao trách nhiệm quy định chi tiết về chế độ thai sản cho ai?
lbhxhq001071,"Tôi mới sinh con được 3 tháng, muốn đi làm lại sớm có được không?"
lbhxhq001072,Nếu tôi muốn đi làm lại sau 4 tháng nghỉ thai sản thì cần chuẩn bị những gì?
lbhxhq001073,"Chị A sinh con được 4 tháng và được bác sĩ xác nhận đủ sức khỏe để đi làm. Tuy nhiên, công ty không đồng ý cho chị đi làm sớm vì lý do thiếu người thay thế. Công ty có quyền từ chối không?"
lbhxhq001074,Thời gian 'nghỉ hưởng chế độ ít nhất được 04 tháng' được tính như thế nào?
lbhxhq001075,Điều kiện tối thiểu để lao động nữ có thể đi làm trước khi hết thời hạn nghỉ sinh con là gì?
lbhxhq001076,"Tôi muốn đi làm lại sau 4 tháng nghỉ sinh, công ty có quyền từ chối không?"
lbhxhq001077,Tôi muốn đi làm sớm sau sinh thì cần làm những thủ tục gì?
lbhxhq001078,Chị A tự ý đi làm lại sau 5 tháng nghỉ sinh mà không báo trước với công ty. Công ty có quyền kỷ luật chị A không?
lbhxhq001079,Thế nào là 'báo trước' trong trường hợp lao động nữ muốn đi làm trước khi hết thời hạn nghỉ sinh?
lbhxhq001080,Luật Bảo hiểm xã hội quy định những điều kiện nào để lao động nữ có thể đi làm trước khi hết thời hạn nghỉ sinh con?
lbhxhq001081,Nếu tôi đi làm lại trước khi hết thời gian nghỉ thai sản thì có bị mất quyền lợi gì không?
lbhxhq001082,"Tôi muốn đi làm sớm sau sinh, vậy tôi cần làm gì để vẫn được hưởng chế độ thai sản?"
lbhxhq001083,"Chị A đi làm lại sau 5 tháng nghỉ sinh và được công ty trả lương. Tuy nhiên, cơ quan bảo hiểm xã hội từ chối chi trả trợ cấp thai sản cho những tháng còn lại vì chị đã đi làm. Việc này có đúng không?"
lbhxhq001084,Vậy 'chế độ thai sản' ở đây bao gồm những quyền lợi gì?
lbhxhq001085,Luật quy định thế nào về việc hưởng chế độ thai sản khi đi làm trước thời hạn?
